source_db,source_id,source_name,omen_key,omen_c,omen_x,posture,implement,pattern,laterality,angle,mechanic,primary_muscles
free-exercise-db,Plate_Twist,Plate Twist,OMEN-0.2-I4TUYQ4LWQVTE,plate rotation,posture=standing|implement=plate|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=rotation|angle=flat|contraction=dynamic|range=full,standing,plate,rotation,bilateral,flat,isolation,obliques
free-exercise-db,Plie_Dumbbell_Squat,Plie Dumbbell Squat,OMEN-0.2-AQZK42IGNTTFC,dumbbell squat,posture=standing|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=squat|angle=flat|contraction=dynamic|range=full,standing,dumbbell,squat,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Plyo_Kettlebell_Pushups,Plyo Kettlebell Pushups,OMEN-0.2-ACKOEN7SXF7G6,kettlebell horizontal-push,posture=supine|implement=kettlebell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-push|angle=flat|contraction=dynamic|range=full,supine,kettlebell,horizontal-push,bilateral,flat,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Power_Partials,Power Partials,OMEN-0.2-CVPPADZUPORDK,dumbbell shoulder-abduction partial,posture=standing|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=shoulder-abduction|angle=flat|contraction=dynamic|range=partial,standing,dumbbell,shoulder-abduction,bilateral,flat,isolation,lateral-deltoid
free-exercise-db,Preacher_Curl,Preacher Curl,OMEN-0.2-VS436TATXEDMG,barbell elbow-flexion,posture=standing|implement=barbell|attachment=none|grip_orientation=supinated|grip_width=standard|laterality=bilateral|pattern=elbow-flexion|angle=flat|contraction=dynamic|range=full,standing,barbell,elbow-flexion,bilateral,flat,isolation,biceps;brachialis
free-exercise-db,Preacher_Hammer_Dumbbell_Curl,Preacher Hammer Dumbbell Curl,OMEN-0.2-GOPHYBFNL22OK,dumbbell neutral elbow-flexion,posture=standing|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=elbow-flexion|angle=flat|contraction=dynamic|range=full,standing,dumbbell,elbow-flexion,bilateral,flat,isolation,biceps;brachialis
free-exercise-db,Press_Sit-Up,Press Sit-Up,OMEN-0.2-ZNCYEPXL6KB3O,barbell spinal-flexion,posture=supine|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-flexion|angle=flat|contraction=dynamic|range=full,supine,barbell,spinal-flexion,bilateral,flat,isolation,rectus-abdominis
free-exercise-db,Pull_Through,Pull Through,OMEN-0.2-B2HE32H6TC7FW,cable hip-extension,posture=supine|implement=cable|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-extension|angle=flat|contraction=dynamic|range=full,supine,cable,hip-extension,bilateral,flat,isolation,gluteus-maximus
free-exercise-db,Pullups,Pullups,OMEN-0.2-L2SHL5OD62KEW,vertical-pull,posture=hanging|implement=bodyweight|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-pull|angle=flat|contraction=dynamic|range=full,hanging,bodyweight,vertical-pull,bilateral,flat,compound,latissimus-dorsi;teres-major
free-exercise-db,Push-Up_Wide,Push-Up Wide,OMEN-0.2-TDCHCYPBRSXK2,wide-grip horizontal-push,posture=supine|implement=bodyweight|attachment=none|grip_orientation=pronated|grip_width=wide|laterality=bilateral|pattern=horizontal-push|angle=flat|contraction=dynamic|range=full,supine,bodyweight,horizontal-push,bilateral,flat,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Push-Ups_-_Close_Triceps_Position,Push-Ups - Close Triceps Position,OMEN-0.2-DNWFXWIDOD4SO,close-grip horizontal-push,posture=supine|implement=bodyweight|attachment=none|grip_orientation=pronated|grip_width=close|laterality=bilateral|pattern=horizontal-push|angle=flat|contraction=dynamic|range=full,supine,bodyweight,horizontal-push,bilateral,flat,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Push-Ups_With_Feet_Elevated,Push-Ups With Feet Elevated,OMEN-0.2-5UHCIHSDPBV7S,horizontal-push,posture=supine|implement=bodyweight|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-push|angle=flat|contraction=dynamic|range=full,supine,bodyweight,horizontal-push,bilateral,flat,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Push-Ups_With_Feet_On_An_Exercise_Ball,Push-Ups With Feet On An Exercise Ball,OMEN-0.2-JDUKC6FXUQC72,stability-ball horizontal-push,posture=supine|implement=stability-ball|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-push|angle=flat|contraction=dynamic|range=full,supine,stability-ball,horizontal-push,bilateral,flat,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Push_Press,Push Press,OMEN-0.2-QGKZEQ6ZHHXGQ,barbell vertical-push,posture=standing|implement=barbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,standing,barbell,vertical-push,bilateral,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Push_Press_-_Behind_the_Neck,Push Press - Behind the Neck,OMEN-0.2-UZPKJRIPUZZH4,barbell cervical-flexion,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=cervical-flexion|angle=flat|contraction=dynamic|range=full,standing,barbell,cervical-flexion,bilateral,flat,isolation,sternocleidomastoid
free-exercise-db,Push_Up_to_Side_Plank,Push Up to Side Plank,OMEN-0.2-X4KC64DEVUNWU,anti-lateral-flexion isometric,posture=side-lying|implement=bodyweight|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=anti-lateral-flexion|angle=flat|contraction=isometric|range=full,side-lying,bodyweight,anti-lateral-flexion,bilateral,flat,isolation,obliques
free-exercise-db,Pushups,Pushups,OMEN-0.2-5UHCIHSDPBV7S,horizontal-push,posture=supine|implement=bodyweight|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-push|angle=flat|contraction=dynamic|range=full,supine,bodyweight,horizontal-push,bilateral,flat,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Pushups_Close_and_Wide_Hand_Positions,Pushups (Close and Wide Hand Positions),OMEN-0.2-TDCHCYPBRSXK2,wide-grip horizontal-push,posture=supine|implement=bodyweight|attachment=none|grip_orientation=pronated|grip_width=wide|laterality=bilateral|pattern=horizontal-push|angle=flat|contraction=dynamic|range=full,supine,bodyweight,horizontal-push,bilateral,flat,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Rack_Delivery,Rack Delivery,OMEN-0.2-QGKZEQ6ZHHXGQ,barbell vertical-push,posture=standing|implement=barbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-push|angle=flat|contraction=dynamic|range=full,standing,barbell,vertical-push,bilateral,flat,compound,anterior-deltoid;triceps;upper-pectoralis
free-exercise-db,Rack_Pull_with_Bands,Rack Pull with Bands,OMEN-0.2-K5R5GCRCMTPDE,barbell hip-hinge,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-hinge|angle=flat|contraction=dynamic|range=full,standing,barbell,hip-hinge,bilateral,flat,compound,gluteus-maximus;hamstrings;erector-spinae
free-exercise-db,Rack_Pulls,Rack Pulls,OMEN-0.2-K5R5GCRCMTPDE,barbell hip-hinge,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-hinge|angle=flat|contraction=dynamic|range=full,standing,barbell,hip-hinge,bilateral,flat,compound,gluteus-maximus;hamstrings;erector-spinae
free-exercise-db,Reverse_Band_Bench_Press,Reverse Band Bench Press,OMEN-0.2-VRQRJHQSX5NX6,barbell horizontal-push,posture=supine|implement=barbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-push|angle=flat|contraction=dynamic|range=full,supine,barbell,horizontal-push,bilateral,flat,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Reverse_Band_Box_Squat,Reverse Band Box Squat,OMEN-0.2-HWYDOFIMW3MXQ,barbell squat,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=squat|angle=flat|contraction=dynamic|range=full,standing,barbell,squat,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Reverse_Band_Deadlift,Reverse Band Deadlift,OMEN-0.2-K5R5GCRCMTPDE,barbell hip-hinge,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-hinge|angle=flat|contraction=dynamic|range=full,standing,barbell,hip-hinge,bilateral,flat,compound,gluteus-maximus;hamstrings;erector-spinae
free-exercise-db,Reverse_Band_Power_Squat,Reverse Band Power Squat,OMEN-0.2-HWYDOFIMW3MXQ,barbell squat,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=squat|angle=flat|contraction=dynamic|range=full,standing,barbell,squat,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Reverse_Band_Sumo_Deadlift,Reverse Band Sumo Deadlift,OMEN-0.2-K5R5GCRCMTPDE,barbell hip-hinge,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-hinge|angle=flat|contraction=dynamic|range=full,standing,barbell,hip-hinge,bilateral,flat,compound,gluteus-maximus;hamstrings;erector-spinae
free-exercise-db,Reverse_Barbell_Curl,Reverse Barbell Curl,OMEN-0.2-VS436TATXEDMG,barbell elbow-flexion,posture=standing|implement=barbell|attachment=none|grip_orientation=supinated|grip_width=standard|laterality=bilateral|pattern=elbow-flexion|angle=flat|contraction=dynamic|range=full,standing,barbell,elbow-flexion,bilateral,flat,isolation,biceps;brachialis
free-exercise-db,Reverse_Barbell_Preacher_Curls,Reverse Barbell Preacher Curls,OMEN-0.2-7MRH57YFCMYL4,ez-bar elbow-flexion,posture=standing|implement=ez-bar|attachment=none|grip_orientation=supinated|grip_width=standard|laterality=bilateral|pattern=elbow-flexion|angle=flat|contraction=dynamic|range=full,standing,ez-bar,elbow-flexion,bilateral,flat,isolation,biceps;brachialis
free-exercise-db,Reverse_Cable_Curl,Reverse Cable Curl,OMEN-0.2-EBZSPGSXRM5AU,cable elbow-flexion,posture=standing|implement=cable|attachment=none|grip_orientation=supinated|grip_width=standard|laterality=bilateral|pattern=elbow-flexion|angle=flat|contraction=dynamic|range=full,standing,cable,elbow-flexion,bilateral,flat,isolation,biceps;brachialis
free-exercise-db,Reverse_Crunch,Reverse Crunch,OMEN-0.2-NEBO6LLZQU252,spinal-flexion,posture=supine|implement=bodyweight|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-flexion|angle=flat|contraction=dynamic|range=full,supine,bodyweight,spinal-flexion,bilateral,flat,isolation,rectus-abdominis
free-exercise-db,Reverse_Flyes,Reverse Flyes,OMEN-0.2-FLIFVZAHTGNZC,dumbbell shoulder-horizontal-abduction,posture=bent-over|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=shoulder-horizontal-abduction|angle=flat|contraction=dynamic|range=full,bent-over,dumbbell,shoulder-horizontal-abduction,bilateral,flat,isolation,posterior-deltoid
free-exercise-db,Reverse_Flyes_With_External_Rotation,Reverse Flyes With External Rotation,OMEN-0.2-QLFXUNJV7MP5E,dumbbell shoulder-external-rotation,posture=standing|implement=dumbbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=shoulder-external-rotation|angle=flat|contraction=dynamic|range=full,standing,dumbbell,shoulder-external-rotation,bilateral,flat,isolation,infraspinatus;teres-minor
free-exercise-db,Reverse_Grip_Bent-Over_Rows,Reverse Grip Bent-Over Rows,OMEN-0.2-BA6JRO2HGPO2S,barbell supinated horizontal-pull,posture=bent-over|implement=barbell|attachment=none|grip_orientation=supinated|grip_width=standard|laterality=bilateral|pattern=horizontal-pull|angle=flat|contraction=dynamic|range=full,bent-over,barbell,horizontal-pull,bilateral,flat,compound,latissimus-dorsi;rhomboids;mid-trapezius;posterior-deltoid
free-exercise-db,Reverse_Grip_Triceps_Pushdown,Reverse Grip Triceps Pushdown,OMEN-0.2-S3LWIVNHFJVDG,cable supinated elbow-extension,posture=standing|implement=cable|attachment=none|grip_orientation=supinated|grip_width=standard|laterality=bilateral|pattern=elbow-extension|angle=flat|contraction=dynamic|range=full,standing,cable,elbow-extension,bilateral,flat,isolation,triceps
free-exercise-db,Reverse_Hyperextension,Reverse Hyperextension,OMEN-0.2-7PNHPBKKA77LI,machine spinal-extension,posture=standing|implement=machine|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-extension|angle=flat|contraction=dynamic|range=full,standing,machine,spinal-extension,bilateral,flat,isolation,erector-spinae
free-exercise-db,Reverse_Machine_Flyes,Reverse Machine Flyes,OMEN-0.2-JM5DSHWRITYRM,machine shoulder-horizontal-adduction,posture=standing|implement=machine|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=shoulder-horizontal-adduction|angle=flat|contraction=dynamic|range=full,standing,machine,shoulder-horizontal-adduction,bilateral,flat,isolation,pectoralis-major
free-exercise-db,Reverse_Plate_Curls,Reverse Plate Curls,OMEN-0.2-JGVMN4RCTRIVO,plate elbow-flexion,posture=standing|implement=plate|attachment=none|grip_orientation=supinated|grip_width=standard|laterality=bilateral|pattern=elbow-flexion|angle=flat|contraction=dynamic|range=full,standing,plate,elbow-flexion,bilateral,flat,isolation,biceps;brachialis
free-exercise-db,Reverse_Triceps_Bench_Press,Reverse Triceps Bench Press,OMEN-0.2-VRQRJHQSX5NX6,barbell horizontal-push,posture=supine|implement=barbell|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=horizontal-push|angle=flat|contraction=dynamic|range=full,supine,barbell,horizontal-push,bilateral,flat,compound,pectoralis-major;anterior-deltoid;triceps
free-exercise-db,Rocking_Standing_Calf_Raise,Rocking Standing Calf Raise,OMEN-0.2-SKQV5ZAO5Y6WM,barbell plantarflexion,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=plantarflexion|angle=flat|contraction=dynamic|range=full,standing,barbell,plantarflexion,bilateral,flat,isolation,gastrocnemius;soleus
free-exercise-db,Romanian_Deadlift,Romanian Deadlift,OMEN-0.2-K5R5GCRCMTPDE,barbell hip-hinge,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-hinge|angle=flat|contraction=dynamic|range=full,standing,barbell,hip-hinge,bilateral,flat,compound,gluteus-maximus;hamstrings;erector-spinae
free-exercise-db,Romanian_Deadlift_from_Deficit,Romanian Deadlift from Deficit,OMEN-0.2-MFAICDJOZLTGS,barbell hip-hinge deficit,posture=standing|implement=barbell|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=hip-hinge|angle=flat|contraction=dynamic|range=deficit,standing,barbell,hip-hinge,bilateral,flat,compound,gluteus-maximus;hamstrings;erector-spinae
free-exercise-db,Rope_Climb,Rope Climb,OMEN-0.2-5TF6TQSDXIWT4,climbing-rope vertical-pull,posture=hanging|implement=climbing-rope|attachment=none|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-pull|angle=flat|contraction=dynamic|range=full,hanging,climbing-rope,vertical-pull,bilateral,flat,compound,latissimus-dorsi;teres-major
free-exercise-db,Rope_Crunch,Rope Crunch,OMEN-0.2-43PBMQ7MAKQB2,rope cable spinal-flexion,posture=supine|implement=cable|attachment=rope|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=spinal-flexion|angle=flat|contraction=dynamic|range=full,supine,cable,spinal-flexion,bilateral,flat,isolation,rectus-abdominis
free-exercise-db,Rope_Straight-Arm_Pulldown,Rope Straight-Arm Pulldown,OMEN-0.2-DWZN7UHPNW5X4,rope cable vertical-pull,posture=hanging|implement=cable|attachment=rope|grip_orientation=pronated|grip_width=standard|laterality=bilateral|pattern=vertical-pull|angle=flat|contraction=dynamic|range=full,hanging,cable,vertical-pull,bilateral,flat,compound,latissimus-dorsi;teres-major
free-exercise-db,Russian_Twist,Russian Twist,OMEN-0.2-33TZ5ZAQZFOQU,rotation,posture=standing|implement=bodyweight|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=rotation|angle=flat|contraction=dynamic|range=full,standing,bodyweight,rotation,bilateral,flat,isolation,obliques
free-exercise-db,Sandbag_Load,Sandbag Load,OMEN-0.2-SARTVS2IUEH5C,sandbag squat,posture=standing|implement=sandbag|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=squat|angle=flat|contraction=dynamic|range=full,standing,sandbag,squat,bilateral,flat,compound,quadriceps;gluteus-maximus
free-exercise-db,Seated_Band_Hamstring_Curl,Seated Band Hamstring Curl,OMEN-0.2-RB5S4F3IOIZ42,band knee-flexion,posture=seated|implement=band|attachment=none|grip_orientation=neutral|grip_width=standard|laterality=bilateral|pattern=knee-flexion|angle=flat|contraction=dynamic|range=full,seated,band,knee-flexion,bilateral,flat,isolation,hamstrings
